"ID","BDAT","FDAT","ARDAT","LACT","CBRD","XLAME","LLAME","PSTRG","Event","DIM","Date","Remark","Protocols","Technician",
     38561 ,11/17/20,00000000 ,11/13/22,   0 ,H    ,    1 ,    0 ,    5 ,LAME       , 640 ,08/19/22,TETDFR          , DD/Wart,Jose A,
     38603 ,04/20/11,08/03/19,02/13/21,   7 ,H    ,    1 ,    2 ,    5 ,LAME       , 193 ,02/12/20,BLOCK LB        ,LAMINITIS       ,,
     38612 ,06/02/12,05/14/18,06/06/19,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 333 ,04/12/19,TRIM            ,TRIM            ,,
     38742 ,06/10/12,05/29/19,06/18/20,   6 ,H    ,    1 ,    1 ,    5 ,LAME       , 229 ,01/13/20,BLOCK RB        ,LAMINITIS       ,,
     38999 ,11/18/20,00000000 ,11/04/22,   0 ,H    ,    1 ,    0 ,    5 ,LAME       , 652 ,09/01/22,TETDBL          , DD/Wart,Nacho,
     39028 ,06/30/12,07/13/18,03/26/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 109 ,10/30/18,BLOCK RB        ,THIN SOLES      ,,
     39041 ,07/01/12,05/30/18,05/29/19,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 296 ,03/22/19,TRIM            ,TRIM            ,,
     39103 ,11/25/20,11/13/22,02/10/23,   1 ,H    ,    1 ,    0 ,    5 ,LAME       ,  75 ,01/27/23,BLKTBR          ,ThinSole/Toe,Nacho,
     39118 ,11/25/20,00000000 ,11/29/22,   0 ,H    ,    1 ,    0 ,    5 ,LAME       , 565 ,06/13/22,TETDFL          , DD/Wart,Nacho,
     39124 ,07/05/12,08/08/18,07/08/19,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 274 ,05/09/19,TRIM            ,TRIM            ,,
     39124 ,07/05/12,07/08/19,09/24/20,   6 ,H    ,    1 ,    2 ,    5 ,LAME       , 389 ,07/31/20,TRIM            ,TRIM            ,,
     39144 ,07/07/12,05/09/18,05/05/19,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 245 ,01/09/19,BLOCK LB        ,LAMINITIS       ,,
     39144 ,07/07/12,05/05/19,08/23/19,   6 ,H    ,    1 ,    3 ,    5 ,LAME       ,   8 ,05/13/19,BLOCK RB        ,LAMINITIS       ,,
     39144 ,07/07/12,05/05/19,08/23/19,   6 ,H    ,    2 ,    3 ,    5 ,LAME       , 100 ,08/13/19,BLOCK RB        ,LAMINITIS       ,,
     39155 ,07/08/12,06/03/18,06/06/19,   5 ,H    ,    1 ,    0 ,    5 ,LAME       , 299 ,03/29/19,TRIM            ,TRIM            ,,
     39155 ,07/08/12,06/06/19,07/09/20,   6 ,H    ,    1 ,    1 ,    5 ,LAME       , 336 ,05/07/20,TRIM            ,TRIM            ,,
     39330 ,07/18/12,05/10/18,10/22/19,   4 ,H    ,    1 ,   10 ,    5 ,LAME       , 463 ,08/16/19,TRIM            ,TRIM            ,,
     39330 ,07/18/12,10/22/19,12/30/20,   5 ,H    ,    1 ,   11 ,    5 ,LAME       , 437 ,01/01/21,TRIM            ,TRIM            ,,
     39374 ,07/21/12,09/07/18,08/17/19,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 287 ,06/21/19,BLOCK LB        ,LAMINITIS       ,,
     39755 ,08/06/12,06/30/19,08/17/20,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 354 ,06/18/20,TRIM            ,TRIM            ,,
     39786 ,08/08/12,12/17/17,02/27/19,   4 ,H    ,    1 ,    3 ,    5 ,LAME       , 326 ,11/08/18,TRIM            ,TRIM            ,,
     39827 ,08/10/12,03/23/19,08/26/19,   6 ,H    ,    1 ,    2 ,    5 ,LAME       , 142 ,08/12/19,BLOCK LB        ,DERMATITIS      ,,
     39874 ,08/12/12,03/03/20,12/09/20,   6 ,H    ,    1 ,    2 ,    5 ,LAME       ,  83 ,05/25/20,BLOCK RB        ,LAMINITIS       ,,
     39874 ,08/12/12,03/03/20,12/09/20,   6 ,H    ,    2 ,    2 ,    5 ,LAME       , 126 ,07/07/20,FANGAS          ,TRIM            ,,
     39874 ,08/12/12,03/03/20,12/09/20,   6 ,H    ,    3 ,    2 ,    5 ,LAME       , 210 ,09/29/20,BLOCK RF        ,THIN SOLES      ,,
     40098 ,08/23/12,04/14/18,07/17/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 376 ,04/25/19,TRIM            ,TRIM            ,,
     40098 ,08/23/12,07/17/19,07/15/20,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 295 ,05/07/20,TRIM            ,TRIM            ,,
     40118 ,08/23/12,01/03/18,12/29/18,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 302 ,11/01/18,BLOCK LF        ,THIN SOLES      ,,
     40118 ,08/23/12,01/03/18,12/29/18,   4 ,H    ,    2 ,    1 ,    5 ,LAME       , 309 ,11/08/18,TRIM            ,TRIM            ,,
     40280 ,08/28/12,08/13/18,12/21/18,   5 ,H    ,    1 ,    6 ,    5 ,LAME       ,  78 ,10/30/18,BLOCK LB        ,LAMINITIS       ,,
     40294 ,08/29/12,04/20/19,06/03/20,   6 ,H    ,    1 ,    1 ,    5 ,LAME       , 270 ,01/15/20,BLOCK RB        ,THIN SOLES      ,,
     40294 ,08/29/12,04/20/19,06/03/20,   6 ,H    ,    2 ,    1 ,    5 ,LAME       , 352 ,04/06/20,BLOCK LF        ,LAMINITIS       ,,
     40294 ,08/29/12,04/20/19,06/03/20,   6 ,H    ,    3 ,    1 ,    5 ,LAME       , 356 ,04/10/20,TRIM            ,TRIM            ,,
     40301 ,08/29/12,06/03/18,10/08/19,   4 ,H    ,    1 ,    0 ,    5 ,LAME       , 439 ,08/16/19,TRIM            ,TRIM            ,,
     40301 ,08/29/12,10/08/19,10/13/20,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 255 ,06/19/20,BLOCK RB        ,LAMINITIS       ,,
     40330 ,08/30/12,12/02/17,02/13/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 405 ,01/11/19,TRIM            ,TRIM            ,,
     40363 ,09/01/12,11/18/17,03/26/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 426 ,01/18/19,BLOCK RB        ,LAMINITIS       ,,
     40399 ,09/03/12,07/19/18,07/08/19,   5 ,H    ,    1 ,    1 ,    5 ,LAME       ,  91 ,10/18/18,BLOCK LB        ,LAMINITIS       ,,
     40399 ,09/03/12,07/19/18,07/08/19,   5 ,H    ,    2 ,    1 ,    5 ,LAME       , 105 ,11/01/18,BLOCK RB        ,DERMATITIS      ,,
     40399 ,09/03/12,07/19/18,07/08/19,   5 ,H    ,    3 ,    1 ,    5 ,LAME       , 200 ,02/04/19,BLOCK RF        ,DERMATITIS      ,,
     40399 ,09/03/12,07/19/18,07/08/19,   5 ,H    ,    4 ,    1 ,    5 ,LAME       , 262 ,04/07/19,BLOCK RB        ,LAMINITIS       ,,
     40399 ,09/03/12,07/19/18,07/08/19,   5 ,H    ,    5 ,    1 ,    5 ,LAME       , 302 ,05/17/19,TRIM            ,TRIM            ,,
     40476 ,09/05/12,06/13/18,08/22/19,   4 ,H    ,    1 ,    3 ,    5 ,LAME       , 387 ,07/05/19,TRIM            ,TRIM            ,,
     40476 ,09/05/12,08/22/19,09/18/20,   5 ,H    ,    1 ,    4 ,    5 ,LAME       , 188 ,02/26/20,BLOCK RB        ,LAMINITIS       ,,
     40476 ,09/05/12,08/22/19,09/18/20,   5 ,H    ,    2 ,    4 ,    5 ,LAME       , 279 ,05/27/20,BLOCK LB        ,LAMINITIS       ,,
     40654 ,09/14/12,03/24/17,06/22/19,   3 ,H    ,    1 ,    0 ,    5 ,LAME       , 749 ,04/12/19,TRIM            ,TRIM            ,,
     40661 ,09/14/12,03/06/18,02/04/19,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 276 ,12/07/18,TRIM            ,TRIM            ,,
     40681 ,09/16/12,12/23/20,09/23/21,   7 ,X    ,    1 ,    2 ,    5 ,LAME       , 125 ,04/27/21,BLOCK LB        ,LAMINITIS       ,,
     40901 ,09/23/12,09/21/18,11/18/19,   5 ,H    ,    1 ,    0 ,    5 ,LAME       , 363 ,09/19/19,TRIM            ,TRIM            ,,
     40915 ,09/24/12,11/19/18,10/24/19,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 270 ,08/16/19,TRIM            ,TRIM            ,,
     40915 ,09/24/12,10/24/19,04/02/21,   6 ,H    ,    1 ,    3 ,    5 ,LAME       , 155 ,03/27/20,BLOCK LB        ,THIN SOLES      ,,
     40915 ,09/24/12,10/24/19,04/02/21,   6 ,H    ,    2 ,    3 ,    5 ,LAME       , 442 ,01/08/21,TRIM            ,TRIM            ,,
     40957 ,09/27/12,09/12/19,10/06/20,   6 ,H    ,    1 ,    0 ,    5 ,LAME       , 305 ,07/13/20,L               ,LAMINITIS       ,,
     40957 ,09/27/12,09/12/19,10/06/20,   6 ,H    ,    2 ,    0 ,    5 ,LAME       , 323 ,07/31/20,TRIM            ,TRIM            ,,
     40977 ,09/27/12,07/07/18,06/13/19,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 272 ,04/05/19,TRIM            ,TRIM            ,,
     40977 ,09/27/12,06/13/19,06/07/20,   6 ,H    ,    1 ,    2 ,    5 ,LAME       , 302 ,04/10/20,TRIM            ,TRIM            ,,
     41112 ,10/04/12,01/24/18,12/16/18,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 265 ,10/16/18,BLOCK RB        ,LAMINITIS       ,,
     41112 ,10/04/12,12/16/18,01/19/20,   5 ,H    ,    1 ,    2 ,    5 ,LAME       ,  54 ,02/08/19,BLOCK RB        ,THIN SOLES      ,,
     41112 ,10/04/12,12/16/18,01/19/20,   5 ,H    ,    2 ,    2 ,    5 ,LAME       , 156 ,05/21/19,BLOCK LB        ,DERMATITIS      ,,
     41182 ,10/07/12,07/17/18,11/09/19,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 408 ,08/29/19,TRIM            ,TRIM            ,,
     41190 ,10/08/12,11/01/18,03/02/20,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 413 ,12/19/19,TRIM            ,TRIM            ,,
     41229 ,10/09/12,11/03/18,10/10/19,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 192 ,05/14/19,BLOCK LB        ,LAMINITIS       ,,
     41229 ,10/09/12,11/03/18,10/10/19,   4 ,H    ,    2 ,    2 ,    5 ,LAME       , 328 ,09/27/19,BLOCK LB        ,DERMATITIS      ,,
     41334 ,10/15/12,03/14/18,03/01/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 243 ,11/12/18,BLOCK RF        ,DERMATITIS      ,,
     41402 ,10/19/12,04/14/18,07/25/19,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 416 ,06/04/19,BLOCK RB        ,LAMINITIS       ,,
     41402 ,10/19/12,04/14/18,07/25/19,   4 ,H    ,    2 ,    2 ,    5 ,LAME       , 441 ,06/29/19,TRIM            ,TRIM            ,,
     41677 ,11/01/12,03/29/17,01/19/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 589 ,11/08/18,FANGAS          ,TRIM            ,,
     41718 ,11/03/12,11/06/17,04/01/19,   4 ,H    ,    1 ,    0 ,    5 ,LAME       , 431 ,01/11/19,TRIM            ,TRIM            ,,
     41718 ,11/03/12,04/01/19,09/27/19,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 158 ,09/06/19,BLOCK LB        ,DERMATITIS      ,,
     41741 ,11/05/12,01/03/18,01/01/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 298 ,10/28/18,BLOCK LB        ,THIN SOLES      ,,
     41741 ,11/05/12,01/03/18,01/01/19,   4 ,H    ,    2 ,    1 ,    5 ,LAME       , 309 ,11/08/18,TRIM            ,TRIM            ,,
     41741 ,11/05/12,01/01/19,01/10/20,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 295 ,10/23/19,TRIM            ,TRIM            ,,
     41741 ,11/05/12,01/10/20,12/31/20,   6 ,H    ,    1 ,    3 ,    5 ,LAME       ,  33 ,02/12/20,FANGAS          ,TRIM            ,,
     41741 ,11/05/12,01/10/20,12/31/20,   6 ,H    ,    2 ,    3 ,    5 ,LAME       , 301 ,11/06/20,TRIM            ,TRIM            ,,
     41793 ,11/07/12,09/10/18,08/23/19,   4 ,H    ,    1 ,    3 ,    5 ,LAME       , 284 ,06/21/19,TRIM            ,TRIM            ,,
     41793 ,11/07/12,08/23/19,08/24/20,   5 ,H    ,    1 ,    4 ,    5 ,LAME       , 304 ,06/22/20,BLOCK RB        ,LAMINITIS       ,,
     41793 ,11/07/12,08/23/19,08/24/20,   5 ,H    ,    2 ,    4 ,    5 ,LAME       , 315 ,07/03/20,TRIM            ,TRIM            ,,
     41793 ,11/07/12,08/24/20,03/19/21,   6 ,H    ,    1 ,    5 ,    5 ,LAME       ,   8 ,09/01/20,BLOCK RF        ,LAMINITIS       ,,
     41804 ,11/08/12,11/30/18,11/09/19,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 272 ,08/29/19,TRIM            ,TRIM            ,,
     41833 ,11/09/12,04/15/20,10/14/21,   6 ,H    ,    1 ,    1 ,    5 ,LAME       , 385 ,05/05/21,TRIM            ,TRIM            ,,
     41833 ,11/09/12,04/15/20,10/14/21,   6 ,H    ,    1 ,    1 ,    5 ,FOOTRIM    , 485 ,08/13/21,II              ,Nacho,,
     41833 ,11/09/12,10/14/21,09/02/22,   7 ,H    ,    1 ,    2 ,    5 ,LAME       , 104 ,01/26/22,TETDFRII        , DD/Wart,Nacho,
     42066 ,11/21/12,09/13/18,09/12/19,   5 ,X    ,    1 ,    1 ,    5 ,LAME       ,  49 ,11/01/18,BLOCK LB        ,LAMINITIS       ,,
     42066 ,11/21/12,09/13/18,09/12/19,   5 ,X    ,    2 ,    1 ,    5 ,LAME       , 214 ,04/15/19,BLOCK RB        ,LAMINITIS       ,,
     42107 ,11/24/12,02/01/18,10/28/18,   4 ,H    ,    2 ,    1 ,    5 ,LAME       , 265 ,10/24/18,BLOCK RB        ,LAMINITIS       ,,
     42178 ,11/12/12,02/03/19,03/11/20,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 341 ,01/10/20,TRIM            ,TRIM            ,,
     42275 ,12/14/12,05/21/18,07/30/19,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 161 ,10/29/18,BLOCK RB        ,LAMINITIS       ,,
     42275 ,12/14/12,05/21/18,07/30/19,   4 ,H    ,    2 ,    2 ,    5 ,LAME       , 227 ,01/03/19,BLOCK RB        ,DERMATITIS      ,,
     42325 ,01/02/13,06/13/18,08/10/19,   4 ,X    ,    1 ,    0 ,    5 ,LAME       , 173 ,12/03/18,L8              ,LAMINITIS       ,,
     42536 ,12/02/12,11/28/18,03/21/19,   5 ,H    ,    1 ,    1 ,    5 ,LAME       ,  43 ,01/10/19,BLOCK RB        ,LAMINITIS       ,,
     42580 ,12/04/12,03/11/19,08/30/20,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 480 ,07/03/20,TRIM            ,TRIM            ,,
     42655 ,12/07/12,06/17/20,06/07/21,   6 ,X    ,    1 ,    1 ,    5 ,LAME       , 145 ,11/09/20,BLOCK RB        ,DERMATITIS      ,,
     42655 ,12/07/12,06/17/20,06/07/21,   6 ,X    ,    2 ,    1 ,    5 ,LAME       , 282 ,03/26/21,TRIM            ,TRIM            ,,
     42922 ,12/20/12,06/05/18,12/08/19,   4 ,H    ,    1 ,    0 ,    5 ,LAME       , 471 ,09/19/19,TRIM            ,TRIM            ,,
     42930 ,12/20/12,06/06/19,07/16/20,   5 ,H    ,    1 ,    0 ,    5 ,LAME       , 346 ,05/17/20,TRIM            ,TRIM            ,,
     42935 ,12/20/12,04/17/18,07/11/19,   4 ,H    ,    2 ,    1 ,    5 ,LAME       , 360 ,04/12/19,TRIM            ,TRIM            ,,
     42935 ,12/20/12,08/21/20,08/08/21,   6 ,H    ,    1 ,    3 ,    5 ,LAME       , 301 ,06/18/21,TRIM            ,TRIM            ,,
     42935 ,12/20/12,08/08/21,05/21/22,   7 ,H    ,    1 ,    4 ,    5 ,FOOTRIM    ,  44 ,09/21/21,II              ,Nacho,,
     42935 ,12/20/12,08/08/21,05/21/22,   7 ,H    ,    1 ,    4 ,    5 ,LAME       , 122 ,12/08/21,BLKWFRII        ,WhiteLineOut    ,Nacho,
     43072 ,12/29/12,04/29/18,05/15/19,   4 ,H    ,    1 ,    3 ,    5 ,LAME       , 327 ,03/22/19,TRIM            ,TRIM            ,,
     43118 ,01/02/13,08/28/18,11/14/18,   4 ,H    ,    1 ,    1 ,    5 ,LAME       ,  41 ,10/08/18,BLOCK LB        ,LAMINITIS       ,,
     43132 ,01/03/13,03/01/20,08/27/20,   6 ,X    ,    1 ,    0 ,    5 ,LAME       , 129 ,07/08/20,BLOCK RB        ,DERMATITIS      ,,
     43191 ,01/06/13,04/10/18,04/11/19,   4 ,H    ,    1 ,    0 ,    5 ,LAME       , 290 ,01/25/19,TRIM            ,TRIM            ,,
     43358 ,01/14/13,11/07/17,02/15/19,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 343 ,10/16/18,BLOCK RB        ,LAMINITIS       ,,
     43358 ,01/14/13,02/15/19,03/19/20,   5 ,H    ,    1 ,    3 ,    5 ,LAME       , 329 ,01/10/20,TRIM            ,TRIM            ,,
     43429 ,01/17/13,01/01/19,04/20/20,   5 ,X    ,    1 ,    2 ,    5 ,LAME       , 387 ,01/23/20,TRIM            ,TRIM            ,,
     43429 ,01/17/13,04/20/20,04/23/21,   6 ,X    ,    1 ,    3 ,    5 ,LAME       , 305 ,02/19/21,TRIM            ,TRIM            ,,
     43579 ,01/27/13,06/29/18,05/28/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 273 ,03/29/19,BLOCK LF        ,LAMINITIS       ,,
     43690 ,02/02/13,04/30/18,04/17/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 277 ,02/01/19,TRIM            ,TRIM            ,,
     43690 ,02/02/13,04/17/19,03/28/20,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 273 ,01/15/20,BLOCK LB        ,DERMATITIS      ,,
     43690 ,02/02/13,04/17/19,03/28/20,   5 ,H    ,    2 ,    2 ,    5 ,LAME       , 281 ,01/23/20,TRIM            ,TRIM            ,,
     43690 ,02/02/13,04/17/19,03/28/20,   5 ,H    ,    3 ,    2 ,    5 ,LAME       , 335 ,03/17/20,BLOCK RF        ,LAMINITIS       ,,
     43839 ,02/15/13,04/02/20,03/15/21,   5 ,H    ,    1 ,    0 ,    5 ,LAME       , 281 ,01/08/21,TRIM            ,TRIM            ,,
     43897 ,02/19/13,01/15/18,01/07/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 275 ,10/17/18,BLOCK LB        ,LAMINITIS       ,,
     43897 ,02/19/13,01/15/18,01/07/19,   4 ,H    ,    2 ,    1 ,    5 ,LAME       , 277 ,10/19/18,TRIM            ,TRIM            ,,
     43897 ,02/19/13,01/07/19,02/27/19,   5 ,H    ,    1 ,    2 ,    5 ,LAME       ,  36 ,02/12/19,FANGAS          ,TRIM            ,,
     43925 ,02/21/13,09/30/18,12/23/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 369 ,10/04/19,TRIM            ,TRIM            ,,
     44081 ,03/02/13,07/15/18,08/28/19,   4 ,X    ,    1 ,    0 ,    5 ,LAME       , 349 ,06/29/19,TRIM            ,TRIM            ,,
     44081 ,03/02/13,12/24/20,09/27/21,   6 ,X    ,    1 ,    1 ,    5 ,LAME       , 165 ,06/07/21,BLOCK LB        ,DERMATITIS      ,,
     44083 ,03/02/13,07/10/18,02/22/19,   4 ,H    ,    2 ,    5 ,    5 ,LAME       , 113 ,10/31/18,BLOCK LB        ,THIN SOLES      ,,
     44179 ,03/07/13,04/16/18,05/01/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 304 ,02/14/19,TRIM            ,TRIM            ,,
     44230 ,03/08/13,09/20/18,09/02/19,   4 ,H    ,    1 ,    0 ,    5 ,LAME       , 282 ,06/29/19,TRIM            ,TRIM            ,,
     44230 ,03/08/13,09/02/19,10/17/20,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 347 ,08/14/20,TRIM            ,TRIM            ,,
     44230 ,03/08/13,10/17/20,10/27/20,   6 ,H    ,    1 ,    2 ,    5 ,LAME       ,   3 ,10/20/20,BLOCK LB        ,LAMINITIS       ,,
     44235 ,03/10/13,02/17/18,12/09/18,   4 ,H    ,    2 ,    0 ,    5 ,LAME       , 235 ,10/10/18,BLOCK RF        ,THIN SOLES      ,,
     44297 ,03/14/13,05/22/18,01/13/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 144 ,10/13/18,L8              ,LAMINITIS       ,,
     44334 ,03/17/13,08/05/19,11/11/20,   5 ,H    ,    1 ,    0 ,    5 ,LAME       , 156 ,01/08/20,BLOCK LB        ,LAMINITIS       ,,
     44334 ,03/17/13,08/05/19,11/11/20,   5 ,H    ,    2 ,    0 ,    5 ,LAME       , 402 ,09/10/20,TRIM            ,TRIM            ,,
     44334 ,03/17/13,11/11/20,12/11/21,   6 ,H    ,    0 ,    2 ,    5 ,FOOTRIM    , 331 ,10/08/21,II              ,Nacho,,
     44361 ,01/14/13,01/12/18,02/13/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 329 ,12/07/18,TRIM            ,TRIM            ,,
     44361 ,01/14/13,05/13/20,05/30/21,   6 ,H    ,    1 ,    2 ,    5 ,LAME       , 310 ,03/19/21,TRIM            ,TRIM            ,,
     44437 ,07/23/14,08/09/19,06/19/20,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 220 ,03/16/20,BLOCK LB        ,DERMATITIS      ,,
     44437 ,07/23/14,08/09/19,06/19/20,   4 ,H    ,    2 ,    1 ,    5 ,LAME       , 282 ,05/17/20,TRIM            ,TRIM            ,,
     44438 ,07/23/14,06/14/18,06/20/19,   3 ,H    ,    1 ,    2 ,    5 ,LAME       , 295 ,04/05/19,TRIM            ,TRIM            ,,
     44438 ,07/23/14,06/20/19,09/17/20,   4 ,H    ,    1 ,    3 ,    5 ,LAME       , 393 ,07/17/20,TRIM            ,TRIM            ,,
     44438 ,07/23/14,09/17/20,09/01/21,   5 ,H    ,    1 ,    4 ,    5 ,LAME       , 281 ,06/25/21,TRIM            ,TRIM            ,,
     44438 ,07/23/14,09/01/21,08/05/22,   6 ,H    ,    0 ,    5 ,    5 ,FOOTRIM    , 261 ,05/20/22,NONE            ,Nacho,,
     44468 ,07/25/14,06/07/17,02/11/19,   2 ,H    ,    1 ,    0 ,    5 ,LAME       , 519 ,11/08/18,TRIM            ,TRIM            ,,
     44468 ,07/25/14,02/11/19,03/05/20,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 319 ,12/27/19,TRIM            ,TRIM            ,,
     44491 ,01/17/15,04/28/20,06/23/21,   4 ,X    ,    1 ,    0 ,    5 ,LAME       , 346 ,04/09/21,TRIM            ,TRIM            ,,
     44491 ,01/17/15,06/23/21,06/12/22,   5 ,X    ,    0 ,    1 ,    5 ,FOOTRIM    , 282 ,04/01/22,II              ,Nacho,,
     44491 ,01/17/15,06/12/22,06/23/23,   6 ,X    ,    1 ,    1 ,    5 ,LAME       ,  99 ,09/19/22,BLKWFL          ,WhiteLineOut    ,Nacho,
     44491 ,01/17/15,06/12/22,06/23/23,   6 ,X    ,    1 ,    1 ,    5 ,FOOTRIM    , 299 ,04/07/23,NONE            ,Nacho,,
     44497 ,01/17/15,02/11/18,11/23/19,   2 ,H    ,    1 ,    1 ,    5 ,LAME       , 578 ,09/12/19,BLOCK RB        ,LAMINITIS       ,,
     44497 ,01/17/15,11/14/20,05/01/22,   4 ,H    ,    0 ,    2 ,    5 ,FOOTRIM    , 461 ,02/18/22,II              ,Nacho,,
     44511 ,03/26/20,02/10/22,02/11/23,   1 ,X    ,    0 ,    0 ,    5 ,FOOTRIM    , 302 ,12/09/22,NONE            ,Jose Jaime,,
     44672 ,03/20/13,01/03/18,10/11/19,   3 ,H    ,    1 ,    1 ,    5 ,LAME       , 548 ,07/05/19,TRIM            ,TRIM            ,,
     44772 ,03/26/13,04/19/18,06/06/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 213 ,11/18/18,BLOCK LF        ,THIN SOLES      ,,
     45035 ,04/13/13,04/19/20,05/03/21,   6 ,H    ,    1 ,    2 ,    5 ,LAME       , 292 ,02/05/21,TRIM            ,TRIM            ,,
     45035 ,04/13/13,05/03/21,02/17/22,   7 ,H    ,    1 ,    3 ,    5 ,LAME       ,  77 ,07/19/21,TRIM            ,TRIM            ,,
     45121 ,04/20/13,06/20/18,01/21/19,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 139 ,11/06/18,BLOCK RF        ,LAMINITIS       ,,
     45133 ,04/21/13,04/19/18,04/23/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 295 ,02/08/19,TRIM            ,TRIM            ,,
     45133 ,04/21/13,04/23/19,04/14/20,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 231 ,12/10/19,BLOCK LB        ,LAMINITIS       ,,
     45133 ,04/21/13,04/23/19,04/14/20,   5 ,H    ,    2 ,    2 ,    5 ,LAME       , 281 ,01/29/20,TRIM            ,TRIM            ,,
     45206 ,04/28/13,08/11/18,03/31/20,   4 ,X    ,    1 ,    0 ,    5 ,LAME       , 536 ,01/29/20,TRIM            ,TRIM            ,,
     45206 ,04/28/13,03/31/20,05/11/21,   5 ,X    ,    1 ,    1 ,    5 ,LAME       , 293 ,01/18/21,BLOCK LB        ,DERMATITIS      ,,
     45206 ,04/28/13,03/31/20,05/11/21,   5 ,X    ,    2 ,    1 ,    5 ,LAME       , 332 ,02/26/21,TRIM            ,TRIM            ,,
     45206 ,04/28/13,05/11/21,05/15/22,   6 ,X    ,    1 ,    3 ,    5 ,LAME       , 119 ,09/07/21,TETDBLII        , DD/Wart,Nacho,
     45206 ,04/28/13,05/11/21,05/15/22,   6 ,X    ,    1 ,    3 ,    5 ,FOOTRIM    , 290 ,02/25/22,II              ,Nacho,,
     45251 ,04/29/13,05/08/18,04/17/19,   4 ,H    ,    1 ,    2 ,    5 ,LAME       , 282 ,02/14/19,TRIM            ,TRIM            ,,
     45252 ,04/29/13,05/17/18,07/10/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 343 ,04/25/19,TRIM            ,TRIM            ,,
     45252 ,04/29/13,07/10/19,06/26/20,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 282 ,04/17/20,TRIM            ,TRIM            ,,
     45267 ,04/30/13,09/08/18,10/23/19,   4 ,H    ,    1 ,    1 ,    5 ,LAME       , 349 ,08/23/19,TRIM            ,TRIM            ,,
     45267 ,04/30/13,10/23/19,02/03/21,   5 ,H    ,    1 ,    2 ,    5 ,LAME       , 401 ,11/27/20,TRIM            ,TRIM            ,,
     45353 ,05/06/13,04/18/18,04/09/19,   4 ,H    ,    1 ,    0 ,    5 ,LAME       , 174 ,10/09/18,BLOCK LB        ,LAMINITIS       ,,
     45353 ,05/06/13,04/09/19,03/31/20,   5 ,H    ,    1 ,    1 ,    5 ,LAME       , 210 ,11/05/19,BLOCK RB        ,DERMATITIS      ,,
     45353 ,05/06/13,04/09/19,03/31/20,   5 ,H    ,    2 ,    1 ,    5 ,LAME       , 283 ,01/17/20,TRIM            ,TRIM            ,,
     45353 ,05/06/13,03/31/20,09/24/21,   6 ,H    ,    0 ,    3 ,    5 ,FOOTRIM    , 486 ,07/30/21,II              ,Nacho,,
