"ID","CBRD","BDAT","FDAT","LACT","FTDAT","XLAME","LLAME","LMREM","Event","DIM","Date","Remark","Protocols","Technician",
     74312 ,X    ,05/24/18,05/23/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  80 ,08/11/20,WILDWOOD        ,                ,,
     74315 ,X    ,08/04/18,06/10/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  62 ,08/11/20,WILDWOOD        ,                ,,
     74327 ,X    ,06/20/18,05/11/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  92 ,08/11/20,WILDWOOD        ,                ,,
     74329 ,X    ,06/25/18,06/05/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  67 ,08/11/20,WILDWOOD        ,                ,,
     74343 ,X    ,07/20/18,06/05/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  67 ,08/11/20,WILDWOOD        ,                ,,
     74372 ,X    ,06/19/18,05/22/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  74 ,08/04/20,WILDWOOD        ,                ,,
     74389 ,X    ,06/01/18,05/27/22,   3 ,00000000 ,    0 ,    0 ,-        ,DIED       , 234 ,01/16/23,B3              ,                ,,
     74414 ,X    ,07/26/18,05/26/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  70 ,08/04/20,WILDWOOD        ,                ,,
     74420 ,X    ,07/11/18,06/26/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 434 ,09/03/21,CAR4            ,                ,,
     74421 ,X    ,07/21/18,05/29/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  67 ,08/04/20,WILDWOOD        ,                ,,
     74430 ,X    ,06/13/18,07/27/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 173 ,01/16/21,BFCARGIL        ,                ,,
     74434 ,X    ,09/02/18,06/04/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  68 ,08/11/20,WILDWOOD        ,                ,,
     74435 ,X    ,07/13/18,08/09/21,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 361 ,08/05/22,CAR4            ,                ,,
     74451 ,X    ,07/19/18,04/27/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  99 ,08/04/20,WILDWOOD        ,                ,,
     74455 ,X    ,07/25/18,06/06/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  66 ,08/11/20,WILDWOOD        ,                ,,
     74467 ,X    ,08/14/18,06/18/20,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 309 ,04/23/21,ALBADRY         ,ALBADRY         ,,
     74469 ,X    ,08/12/18,06/13/20,   1 ,00000000 ,    0 ,    1 ,-        ,SOLD       ,  26 ,07/09/20,CAR2            ,                ,,
     74477 ,X    ,07/22/18,07/25/21,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 172 ,01/13/22,CAR1            ,                ,,
     74484 ,X    ,06/09/18,05/25/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  71 ,08/04/20,WILDWOOD        ,                ,,
     74508 ,X    ,07/22/18,05/29/20,   1 ,00000000 ,    0 ,    1 ,-        ,SOLD       ,  67 ,08/04/20,WILDWOOD        ,                ,,
     74509 ,X    ,06/25/18,06/24/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 366 ,06/25/21,CAR1            ,                ,,
     74511 ,X    ,06/26/18,04/25/22,   2 ,04/03/23,    4 ,    1 ,BLKTBL   ,SOLD       , 382 ,05/12/23,CAR4            ,                ,,
     74519 ,X    ,10/24/18,09/17/20,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 344 ,08/27/21,ORBEN           ,ORBENIN         ,,
     74519 ,X    ,10/24/18,09/17/20,   1 ,00000000 ,    0 ,    0 ,-        ,DIED       , 347 ,08/30/21,B3 DRY          ,                ,,
     74524 ,X    ,10/24/18,08/11/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 158 ,01/16/21,BFCARGIL        ,                ,,
     74535 ,X    ,10/10/18,09/09/20,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 310 ,07/16/21,ORBEN           ,ORBENIN         ,,
     74535 ,X    ,10/10/18,09/09/20,   1 ,00000000 ,    0 ,    0 ,-        ,DIED       , 341 ,08/16/21,B3.DRY          ,                ,,
     74537 ,X    ,11/17/18,10/09/21,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 122 ,02/08/22,CAR3            ,                ,,
     74540 ,X    ,11/11/18,09/18/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 150 ,02/15/21,CAR1            ,                ,,
     74565 ,X    ,10/10/18,08/31/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 547 ,03/01/22,MISSING         ,                ,,
     74574 ,X    ,10/10/18,08/28/20,   1 ,09/09/20,    1 ,    0 ,F        ,SOLD       , 161 ,02/05/21,CAR3            ,                ,,
     74581 ,X    ,10/30/18,09/14/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 482 ,01/09/22,CAR4            ,                ,,
     74600 ,X    ,08/26/18,09/06/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  29 ,10/05/20,CAR3            ,                ,,
     74601 ,X    ,08/08/18,07/15/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  28 ,08/12/20,CAR1            ,                ,,
     74605 ,X    ,08/28/18,10/16/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  95 ,01/19/21,CAR1            ,                ,,
     74608 ,X    ,09/03/18,09/16/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 492 ,01/21/22,CAR4            ,                ,,
     74613 ,X    ,09/12/18,07/26/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 134 ,12/07/20,CAR3            ,                ,,
     74621 ,X    ,09/06/18,08/06/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 164 ,01/17/21,CAR3            ,                ,,
     74624 ,X    ,08/14/18,08/06/20,   1 ,00000000 ,    0 ,    0 ,-        ,DIED       , 136 ,12/20/20,B3              ,                ,,
     74627 ,X    ,08/21/18,07/30/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 116 ,11/23/20,CAR1            ,                ,,
     74635 ,X    ,09/06/18,10/08/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  60 ,12/07/20,CAR3            ,                ,,
     74644 ,X    ,08/04/18,09/22/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  13 ,10/05/20,CAR3            ,                ,,
     74646 ,H    ,05/27/18,08/17/21,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 395 ,09/16/22,CAR4            ,                ,,
     74648 ,X    ,09/07/18,08/31/20,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 305 ,07/02/21,ORBEN           ,ORBENIN         ,,
     74653 ,X    ,08/30/18,07/23/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  81 ,10/12/20,CAR1            ,                ,,
     74665 ,X    ,08/16/18,07/03/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 185 ,01/04/21,CAR3            ,                ,,
     74667 ,X    ,08/01/18,06/02/21,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 251 ,02/08/22,CAR3            ,                ,,
     74670 ,X    ,08/20/18,07/25/20,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 377 ,08/06/21,ORBEN           ,ORBENIN         ,,
     74670 ,X    ,08/20/18,07/25/20,   1 ,00000000 ,    0 ,    0 ,-        ,DIED       , 387 ,08/16/21,B3.DRY          ,                ,,
     74673 ,X    ,08/17/18,07/10/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  83 ,10/01/20,CAR3            ,                ,,
     74674 ,X    ,07/04/18,10/22/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 118 ,02/17/21,CAR3            ,                ,,
     74678 ,X    ,07/07/18,08/11/21,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 117 ,12/06/21,CAR1            ,                ,,
     74680 ,X    ,07/03/18,07/31/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 165 ,01/12/21,CAR1            ,                ,,
     74695 ,X    ,08/30/18,06/04/21,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 427 ,08/05/22,CAR4            ,                ,,
     74720 ,X    ,04/04/19,03/31/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 271 ,12/27/22,CAR1            ,                ,,
     74846 ,X    ,04/25/19,03/30/22,   2 ,00000000 ,    0 ,    0 ,-        ,DIED       , 268 ,12/23/22,B3              ,                ,,
     74884 ,X    ,04/05/19,04/17/22,   2 ,08/22/22,    1 ,    0 ,BLKUBR   ,SOLD       , 163 ,09/27/22,CAR4            ,                ,,
     74890 ,X    ,04/06/19,03/20/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 442 ,06/05/23,CARGILL         ,                ,,
     74929 ,X    ,04/30/20,03/30/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 279 ,01/03/23,CAR4            ,                ,,
     74936 ,X    ,04/17/19,06/29/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  24 ,07/23/21,CAR1            ,                ,,
     74955 ,X    ,04/20/19,02/24/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 245 ,10/27/22,CAR4            ,                ,,
     74982 ,X    ,04/25/19,03/18/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  71 ,05/28/21,CAR4            ,                ,,
     75020 ,X    ,04/28/19,04/04/21,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 488 ,08/05/22,ORBEN           ,ORBENIN         ,,
     75020 ,X    ,04/28/19,04/04/21,   1 ,00000000 ,    0 ,    0 ,-        ,DIED       , 521 ,09/07/22,B3              ,                ,,
     75021 ,X    ,04/28/19,05/29/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  57 ,07/25/22,CAR3            ,                ,,
     75029 ,X    ,04/29/19,06/12/21,   1 ,09/13/21,    2 ,    0 ,BLKWBRII ,SOLD       , 472 ,09/27/22,CAR4            ,                ,,
     75036 ,X    ,04/30/19,03/08/22,   2 ,00000000 ,    0 ,    1 ,-        ,SOLD       ,  62 ,05/09/22,CAR1            ,                ,,
     75049 ,X    ,05/03/19,04/14/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 111 ,08/03/22,CAR1            ,                ,,
     75074 ,X    ,05/06/20,03/29/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 454 ,06/26/23,CAR4            ,                ,,
     75107 ,X    ,05/16/19,03/18/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 291 ,01/03/23,CAR4            ,                ,,
     75117 ,X    ,05/18/19,03/31/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 210 ,10/27/22,CAR4            ,                ,,
     75125 ,X    ,05/20/19,02/28/22,   2 ,00000000 ,    0 ,    1 ,-        ,SOLD       , 329 ,01/23/23,CAR4            ,                ,,
     75140 ,X    ,05/22/19,05/21/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 108 ,09/06/21,CAR4            ,                ,,
     75161 ,X    ,04/30/19,03/01/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 171 ,08/19/22,                ,                ,,
     75168 ,X    ,05/03/19,03/16/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 174 ,09/06/21,CAR4            ,                ,,
     75169 ,X    ,05/03/19,04/24/22,   2 ,12/12/22,    4 ,    0 ,BLKUBR   ,SOLD       , 330 ,03/20/23,CAR4            ,                ,,
     75190 ,X    ,05/10/19,09/03/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  80 ,11/22/22,CAR4            ,                ,,
     75207 ,X    ,05/08/19,06/14/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 356 ,06/05/23,CARGILL         ,                ,,
     75218 ,X    ,05/18/19,07/20/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 332 ,06/17/22,CAR4            ,                ,,
     75233 ,X    ,05/24/19,03/29/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 298 ,01/21/22,CAR4            ,                ,,
     75243 ,X    ,05/28/19,07/17/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 214 ,02/16/22,CAR1            ,                ,,
     75248 ,X    ,05/30/19,05/21/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 210 ,12/17/21,CAR4            ,                ,,
     75277 ,X    ,06/07/19,06/11/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  77 ,08/27/21,CAR4            ,                ,,
     75279 ,X    ,06/07/19,05/04/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  92 ,08/04/21,CAR3            ,                ,,
     75289 ,X    ,06/09/19,04/06/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 296 ,01/27/23,CAR1            ,                ,,
     75296 ,X    ,06/10/19,05/18/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  93 ,08/19/22,CAR1            ,                ,,
     75322 ,J    ,07/07/19,05/17/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  29 ,06/15/21,CAR4            ,                ,,
     75333 ,X    ,07/10/19,06/09/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 124 ,10/11/21,CAR4            ,                ,,
     75334 ,X    ,07/10/19,08/23/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 498 ,01/03/23,CAR4            ,                ,,
     75370 ,X    ,07/18/19,06/01/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 286 ,03/14/22,CAR1            ,                ,,
     75390 ,X    ,07/23/19,05/06/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 174 ,10/27/22,CAR4            ,                ,,
     75392 ,X    ,07/23/19,07/05/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  91 ,10/04/21,CAR3            ,                ,,
     75411 ,X    ,07/17/19,06/11/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 138 ,10/27/22,CAR4            ,                ,,
     75418 ,X    ,07/18/19,08/12/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 176 ,02/04/22,CAR4            ,                ,,
     75473 ,X    ,05/27/19,09/17/21,   1 ,11/01/21,    1 ,    0 ,BLKUBRII ,SOLD       ,  49 ,11/05/21,                ,                ,,
     75476 ,X    ,05/27/19,04/28/22,   2 ,00000000 ,    0 ,    1 ,-        ,SOLD       , 198 ,11/12/22,CAR4            ,                ,,
     75513 ,X    ,06/01/19,06/02/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 389 ,06/26/23,CAR4            ,                ,,
     75514 ,X    ,06/01/19,07/25/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  67 ,09/30/21,CAR1            ,                ,,
     75520 ,X    ,06/02/19,04/07/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 347 ,03/20/23,CAR4            ,                ,,
     75532 ,X    ,06/05/19,04/09/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 227 ,11/22/22,CAR4            ,                ,,
     75545 ,X    ,06/07/19,05/03/22,   2 ,00000000 ,    0 ,    6 ,-        ,SOLD       , 160 ,10/10/22,CAR4            ,                ,,
     75551 ,X    ,06/08/19,06/10/22,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 336 ,05/12/23,ORBEN           ,ORBENIN         ,,
     75551 ,X    ,06/08/19,06/20/23,   3 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,   6 ,06/26/23,CAR4            ,                ,,
     75565 ,X    ,06/10/19,05/03/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 106 ,08/17/21,CAR4            ,                ,,
     75572 ,X    ,06/11/19,08/08/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 415 ,09/27/22,CAR4            ,                ,,
     75577 ,J    ,06/12/19,05/28/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 135 ,10/10/22,2_TITS          ,                ,,
     75595 ,X    ,06/13/19,03/24/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 361 ,03/20/23,CAR4            ,                ,,
     75634 ,X    ,06/16/19,05/22/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 158 ,10/27/22,CAR4            ,                ,,
     75645 ,X    ,06/17/19,09/13/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 291 ,07/01/22,CAR4            ,                ,,
     75648 ,X    ,06/17/19,04/25/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  44 ,06/08/22,CAR3            ,                ,,
     75650 ,X    ,06/19/19,07/05/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  58 ,09/01/22,                ,                ,,
     75655 ,X    ,06/19/19,04/22/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 283 ,01/30/23,CAR1            ,                ,,
     75656 ,X    ,06/19/19,08/12/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 165 ,01/24/22,CAR4            ,                ,,
     75668 ,X    ,06/19/19,05/17/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 205 ,12/08/21,CAR1            ,                ,,
     75671 ,X    ,06/20/19,05/27/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  40 ,07/06/21,CAR1            ,                ,,
     75684 ,X    ,06/22/19,06/07/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 291 ,03/25/22,CAR4            ,                ,,
     75718 ,X    ,06/26/19,09/17/21,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 273 ,06/17/22,ORBEN           ,ORBENIN         ,,
     75743 ,X    ,07/01/19,05/15/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 307 ,03/18/22,CAR4            ,                ,,
     75744 ,X    ,07/01/19,08/25/21,   1 ,05/30/22,    2 ,    0 ,TRMLBL   ,SOLD       , 398 ,09/27/22,CAR4            ,                ,,
     75748 ,X    ,07/02/19,06/08/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 360 ,06/03/22,CAR4            ,                ,,
     75777 ,X    ,06/17/19,05/28/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 296 ,03/20/23,CAR4            ,                ,,
     75794 ,X    ,06/19/19,04/22/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 256 ,01/03/23,CAR4            ,                ,,
     75824 ,X    ,06/21/19,05/10/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 186 ,11/12/22,CAR4            ,                ,,
     75849 ,X    ,06/23/19,05/17/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 378 ,05/30/23,CAR4            ,                ,,
     75852 ,X    ,06/23/19,05/05/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 317 ,03/18/22,CAR4            ,                ,,
     75854 ,X    ,06/23/19,06/03/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 146 ,10/27/22,CAR4            ,                ,,
     75890 ,X    ,06/27/19,06/24/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 322 ,05/12/23,CAR4            ,                ,,
     75893 ,X    ,06/27/19,08/14/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  96 ,11/18/21,CAR1            ,                ,,
     75916 ,X    ,06/30/19,06/07/21,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 340 ,05/13/22,ALBADRY         ,ALBADRY         ,,
     75916 ,X    ,06/30/19,05/24/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 182 ,11/22/22,CAR4            ,                ,,
     75917 ,X    ,06/30/19,06/22/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 205 ,01/13/22,CAR1            ,                ,,
     75921 ,X    ,11/27/18,10/15/20,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 295 ,08/06/21,ORBEN           ,ORBENIN         ,,
     75921 ,X    ,11/27/18,10/15/20,   1 ,00000000 ,    0 ,    0 ,-        ,DIED       , 297 ,08/08/21,B3.DRY          ,                ,,
     75937 ,X    ,07/03/19,06/07/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 384 ,06/26/23,CAR4            ,                ,,
     75952 ,X    ,07/04/19,06/17/21,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 274 ,03/18/22,ORBEN           ,ORBENIN         ,,
     75969 ,X    ,07/06/19,05/12/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 478 ,09/02/22,                ,                ,,
     75970 ,X    ,07/07/19,09/18/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  79 ,12/06/21,CAR4            ,                ,,
     75979 ,X    ,07/07/19,08/12/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  75 ,10/26/21,CAR1            ,                ,,
     76010 ,X    ,07/11/19,06/21/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 270 ,03/18/22,CAR4            ,                ,,
     76023 ,X    ,07/11/19,08/31/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  59 ,10/29/21,CAR4            ,                ,,
     76029 ,X    ,07/11/19,05/29/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 486 ,09/27/22,CAR4            ,                ,,
     76068 ,X    ,07/16/19,06/11/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 591 ,01/23/23,CAR4            ,                ,,
     76118 ,X    ,08/12/18,06/12/21,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 363 ,06/10/22,CAR4            ,                ,,
     76125 ,X    ,06/27/18,11/02/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 368 ,11/05/21,                ,                ,,
     76143 ,X    ,07/20/19,05/21/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  83 ,08/12/21,CAR1            ,                ,,
     76144 ,X    ,07/20/19,08/21/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  97 ,11/26/21,                ,                ,,
     76149 ,X    ,07/21/19,05/22/21,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 300 ,03/18/22,ORBEN           ,ORBENIN         ,,
     76149 ,X    ,07/21/19,05/12/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 204 ,12/02/22,CAR1            ,                ,,
     76166 ,X    ,07/20/19,05/26/22,   2 ,00000000 ,    0 ,    0 ,-        ,DIED       , 223 ,01/04/23,SICK.B3         ,                ,,
     76190 ,X    ,07/25/19,08/17/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  49 ,10/05/21,CAR4            ,                ,,
     76208 ,X    ,07/26/19,06/16/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  89 ,09/13/21,                ,                ,,
     76219 ,X    ,07/26/19,06/26/22,   2 ,00000000 ,    0 ,    1 ,-        ,SOLD       ,  88 ,09/22/22,CAR3            ,                ,,
     76228 ,X    ,07/27/19,08/01/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 229 ,03/18/22,CAR4            ,                ,,
     76270 ,X    ,07/29/19,05/29/22,   2 ,00000000 ,    0 ,    0 ,-        ,DRY        , 404 ,07/07/23,ALBADRY         ,ALBADRY         ,,
     76283 ,X    ,07/29/19,05/25/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 243 ,01/23/23,CAR4            ,                ,,
     76295 ,X    ,07/30/19,08/08/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 108 ,11/24/21,                ,                ,,
     76300 ,X    ,07/30/19,05/30/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 133 ,10/10/22,2_TITS          ,                ,,
     76327 ,X    ,08/02/19,08/24/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  69 ,11/01/21,CAR1            ,                ,,
     76336 ,X    ,08/01/19,05/18/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 404 ,06/26/23,CAR4            ,                ,,
     76342 ,X    ,08/02/19,05/30/22,   2 ,00000000 ,    0 ,    1 ,-        ,SOLD       , 346 ,05/11/23,CAR4            ,                ,,
     76368 ,X    ,08/04/19,06/14/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 332 ,05/12/23,CAR4            ,                ,,
     76377 ,X    ,05/14/20,04/16/22,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 471 ,07/31/23,CAR4            ,                ,,
     76394 ,X    ,08/13/19,06/29/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 237 ,02/21/22,CAR1            ,                ,,
     76432 ,X    ,08/28/19,07/19/21,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 389 ,08/12/22,ORBEN           ,ORBENIN         ,,
     76483 ,X    ,09/06/19,07/30/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 227 ,03/14/22,CAR1            ,                ,,
     76506 ,X    ,08/03/19,08/10/21,   1 ,00000000 ,    0 ,    0 ,-        ,DRY        , 346 ,07/22/22,ORBEN           ,ORBENIN         ,,
     76531 ,X    ,08/04/19,05/30/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 392 ,06/26/23,CAR4            ,                ,,
     76533 ,X    ,08/04/19,06/15/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  72 ,08/26/21,CAR1            ,                ,,
     76536 ,X    ,08/05/19,07/12/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 186 ,01/14/22,CAR1            ,                ,,
     76569 ,X    ,08/07/19,10/08/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  63 ,12/10/21,CAR4            ,                ,,
     76572 ,X    ,08/09/19,09/30/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  96 ,01/04/22,CAR1            ,                ,,
     76580 ,X    ,08/10/19,05/29/22,   2 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 219 ,01/03/23,CAR4            ,                ,,
     76596 ,X    ,08/12/19,07/09/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  66 ,09/13/21,                ,                ,,
     76644 ,X    ,08/07/19,06/24/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 116 ,10/18/21,CAR4            ,                ,,
     76673 ,X    ,08/19/19,07/04/21,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 429 ,09/06/22,CAR1            ,                ,,
     76700 ,X    ,09/01/18,09/09/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 254 ,05/21/21,CAR4            ,                ,,
     76713 ,X    ,08/30/18,09/17/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       ,  32 ,10/19/20,CAR1            ,                ,,
     76723 ,X    ,08/18/18,07/24/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 319 ,06/08/21,CAR3            ,                ,,
     76724 ,X    ,08/14/18,07/30/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 540 ,01/21/22,CAR4            ,                ,,
     76726 ,X    ,06/01/18,08/09/20,   1 ,00000000 ,    0 ,    0 ,-        ,SOLD       , 192 ,02/17/21,CAR3            ,                ,,
